,exclamation_count,words_to_avoid_count,smart_words_count,h1_count,h2_count, div_count,iframe_count,a_count,img_count,p_count,span_count,button_count,input_count,form_count,script_count,meta_count,link_count,style_count,text_longer_than_50_characters_count,text_longer_than_100_characters_count,text_longer_than_150_characters_count,text_longer_than_200_characters_count,http_references,https_references,total_code_length,ylt_DOMelementsCount,ylt_DOMelementMaxDepth,ylt_scriptDuration,ylt_jsErrors,ylt_cssColors,ylt_cssDuplicatedProperties,ylt_totalWeight,ylt_domains,ylt_compression,ylt_totalRequests,ylt_heavyFonts,ylt_global_score,ylt_badJavascript_score,ylt_jQuery_score,ylt_serverConfig_score,label
0,0.32931687800417475,0.4662403411734185,0.6726514272029115,0.38157141418444396,0.1646584390020874,0.4319615643169168,0.5428835233189813,0.6202264275455275,0.17050174136094964,0.2958556574307379,0.5198044607522088,0.7432136326368419,0.33333333333333337,0.2913907284768212,0.5619103072781974,0.6729938306355255,0.41247254393856775,0.44248788685631635,0.4209089838810322,0.43856357856804185,0.47081788993611906,0.25984142030594476,0.31164492671370053,0.8327699181754763,0.44072043277493056,0.4841756298669961,0.888888888888889,1.0,0.0,0.4500847093011996,0.6002798397789394,0.31844829001283054,0.5777932405188153,0.8180399839462161,0.5517308485493403,0.3123644245106024,0.5757536480355989,0.9589093578532234,0.8305839999999999,0.6220890584872535,0
1,0.18656339076169887,0.420446095038858,0.0,0.38157141418444396,0.0,0.32895364001942196,0.493242414866094,0.5997847698903166,0.1951757717160235,0.0,0.22397695245557508,0.27612271191669274,0.33333333333333337,0.23841059602649012,0.5619103072781974,0.6729938306355255,0.25984142030594476,0.30304196507654585,0.31672580904162595,0.35738189186460007,0.36631422533818697,0.25984142030594476,0.1911551613594436,0.7939344267916907,0.0,0.49142673155045047,0.888888888888889,0.9493618405116244,0.0,0.4500847093011996,0.6002798397789394,0.3236350354084243,0.5777932405188153,0.8185054619892441,0.5448975653255229,0.3339316160958533,0.602667742215116,0.9589093578532234,0.8305839999999999,0.6328144977583032,0
2,0.2690709701611534,0.3932423336270933,0.6726514272029115,0.38157141418444396,0.2074566333415609,0.4382292374467411,0.5428835233189813,0.6166098647030376,0.18366743314943687,0.29711463284114953,0.5232469747238218,0.7432136326368419,0.33333333333333337,0.34437086092715236,0.5619103072781974,0.6807747954850414,0.41247254393856775,0.37725168761302297,0.3450317398627371,0.288521295441463,0.3034304179151786,0.3273796750780409,0.31943925856704025,0.8901487141055155,0.44729931960711006,0.4954322671700581,0.888888888888889,0.8566741694744128,0.0,0.458010359618568,0.6427055837023996,0.3609903070785938,0.5877571510139474,0.8945725368836968,0.5910443006513416,0.38293429416871416,0.616433738189033,0.9589093578532234,0.8305839999999999,0.5958071560192103,0
3,0.3080093718011149,0.420446095038858,0.4430309359830305,0.38157141418444396,0.1646584390020874,0.3853182009516386,0.493242414866094,0.6026545971741352,0.25255536921921173,0.1258245620990361,0.24127185806895643,0.27612271191669274,0.33333333333333337,0.35761589403973515,0.5619103072781974,0.6807747954850414,0.4342208186126858,0.40682404908922504,0.4058321230332267,0.46031050563478876,0.49512547230601067,0.25984142030594476,0.17988389394580323,0.8370294200247099,0.15728559836875936,0.49957453177971073,0.888888888888889,0.9582386667617985,0.0,0.4516921683361663,0.6257247209496618,0.3383034402484045,0.5926148684206368,0.892484397487569,0.5805678844049835,0.3123644245106024,0.5801825029136125,0.9589093578532234,0.8305839999999999,0.5855052451357353,0
4,0.2961509227538751,0.23818958080238603,0.27909200099982406,0.38157141418444396,0.26137897928735515,0.3550282462403095,0.3419951893353394,0.39408659211042235,0.258871853751128,0.3994680844788956,0.2699081596571738,0.0,0.0,0.1589403973509934,0.0,0.0,0.25984142030594476,0.24491644922972453,0.1790205234513895,0.20641638133135204,0.19382919555091804,0.0,0.3536688505475013,0.4215263004447609,0.41970115000741515,0.5080468460681533,0.888888888888889,0.4361345509281978,0.0,0.0,0.1761366113322679,0.20804115643920484,0.43306317157730334,0.38848299545964915,0.3465024867651312,0.6032698083872706,0.9375186615682456,1.0,1.0,0.7898889888422975,0
5,0.4211069151361585,0.47637916160477184,0.6012854886644342,0.38157141418444396,0.32931687800417475,0.40640588998001365,0.0,0.4230729662272083,0.2706546435987812,0.35954867230300347,0.24127185806895643,0.0,0.0,0.2185430463576159,0.40107239119071786,0.0,0.2859924886998935,0.49571319105583767,0.4766899748860452,0.5288531675906061,0.5335225368524915,0.0,0.3976187588366551,0.4221120112223875,0.619154314921161,0.5111283276058716,0.8148148148148149,0.43043172662646856,0.0,0.0,0.18973741281945047,0.22434304479244493,0.40410327987973677,0.4165331423926515,0.36283206930982925,0.595506091742814,0.943646215193165,1.0,1.0,0.8673186837103349,0
6,0.47011028632085433,0.4662403411734185,0.40252031851823106,0.38157141418444396,0.354745852992596,0.3881515247704053,0.3419951893353394,0.4379951770448827,0.2388762926193065,0.35077566900363244,0.2563896074795873,0.0,0.0,0.23841059602649012,0.40107239119071786,0.0,0.2859924886998935,0.38900240936462743,0.37555537621757,0.39658916509205533,0.3660673827935332,0.0,0.40246824603142517,0.40101941977387406,0.5467289307867162,0.5059064471503031,0.8148148148148149,0.4053932905153387,0.0,0.0,0.19386342549532581,0.1958275898916388,0.42384624924748615,0.41652395358726596,0.36283206930982925,0.4722506203879216,0.943646215193165,1.0,1.0,0.8215653284194946,0
7,0.45493473145956004,0.43281919227407034,0.5581840019996481,0.38157141418444396,0.354745852992596,0.3881515247704053,0.3419951893353394,0.41520000711072746,0.2459060632144944,0.34621962514586757,0.24127185806895643,0.0,0.0,0.23841059602649012,0.40107239119071786,0.1748716728094732,0.2859924886998935,0.3826943650922445,0.3724137011779798,0.3685370359315574,0.31496983611613133,0.0,0.3926480032595364,0.3998299731936497,0.5552729503719134,0.5029582074371715,0.8148148148148149,0.3774535853881114,0.0,0.0,0.19782090993704254,0.19655486558068402,0.42384624924748615,0.41681779450470474,0.35888793009015413,0.4722506203879216,0.9498004103137065,1.0,1.0,0.8280005368465346,0
8,0.3568829277518041,0.5938817680649628,0.47724060861956785,0.38157141418444396,0.32931687800417475,0.38359800750481626,0.0,0.41318444135374544,0.2761797267256467,0.35521633876011366,0.24127185806895643,0.0,0.0,0.2185430463576159,0.40107239119071786,0.0,0.2859924886998935,0.4284920860721941,0.41683936356887263,0.42362253482447465,0.4212303085956242,0.0,0.3976187588366551,0.4098481118610938,0.5635618283766525,0.5040432353698261,0.8148148148148149,0.3486944285166601,0.0,0.0,0.19386342549532581,0.21303546457584985,0.40410327987973677,0.41199290374360725,0.35888793009015413,0.6576742264057777,0.9559813047205338,1.0,1.0,0.8673186837103349,0
9,0.38074370786674405,0.420446095038858,0.7314279598128297,0.38157141418444396,0.0,0.4129700987562061,0.5848035476425733,0.4502653694929183,0.37037082931697685,0.394553215359374,0.5299992933352178,0.6321632020469774,0.0,0.23841059602649012,0.471527712846922,0.5113278732058567,0.32737967507804094,0.5118721925009893,0.4493792216349757,0.4621286400992177,0.5133495420613602,0.0,0.5356242803869379,0.5400892377647076,0.5552729503719134,0.3046751733695662,0.0,0.4789193670248761,0.0,0.48725983279946167,0.2871598179189439,0.22442380987314878,0.40410327987973677,0.7266249146918388,0.3741778484321046,0.0,0.9013095749496736,0.9861753122936036,1.0,0.956736901670028,0
10,0.4211069151361585,0.5044645219432664,0.7314279598128297,0.38157141418444396,0.0,0.4114738171636332,0.5848035476425733,0.45532495443697935,0.37037082931697685,0.394553215359374,0.5299992933352178,0.6321632020469774,0.0,0.22516556291390732,0.471527712846922,0.518056643173885,0.32737967507804094,0.5171574357252424,0.45019371862857666,0.47108147042519255,0.49263758992888657,0.0,0.5423035754407401,0.5111396307596764,0.5676163694233989,0.3999812444319133,0.5555555555555556,0.48458679796702825,0.0,0.48309501513425546,0.2674272457575572,0.22319078803560743,0.40410327987973677,0.7232958378202432,0.3704728739093609,0.0,0.9013095749496736,0.9861753122936036,1.0,0.956736901670028,0
11,0.38806749109712096,0.5044645219432664,0.7447295556130372,0.38157141418444396,0.0,0.4129700987562061,0.5848035476425733,0.4450894469169768,0.37037082931697685,0.394553215359374,0.5299992933352178,0.6321632020469774,0.0,0.23841059602649012,0.471527712846922,0.5113278732058567,0.32737967507804094,0.5031284740581664,0.4360561738150243,0.44195569732972084,0.4974994592116267,0.0,0.5315353859636401,0.5559736202475728,0.5552729503719134,0.3993550496788682,0.5185185185185185,0.4814400417007992,0.0,0.48725983279946167,0.2871598179189439,0.22339343462345956,0.40410327987973677,0.7272283037576307,0.3741778484321046,0.0,0.9013095749496736,0.9861753122936036,1.0,0.956736901670028,0
12,0.4085289703216219,0.521577914022961,0.7575722441646456,0.38157141418444396,0.0,0.41197378584153715,0.5848035476425733,0.45863652500317914,0.3733578198372466,0.39596993564884764,0.5299992933352178,0.6321632020469774,0.0,0.22516556291390732,0.4591132784909362,0.518056643173885,0.32737967507804094,0.512000174266779,0.43157219260812396,0.4324047661862944,0.4793720833424628,0.0,0.5449297838356745,0.5127279838019927,0.5716137995035957,0.4021576329469936,0.5555555555555556,0.48275617739538795,0.0,0.48309501513425546,0.2674272457575572,0.22294092708177246,0.40410327987973677,0.722318617030785,0.3704728739093609,0.0,0.9013095749496736,0.9861753122936036,1.0,0.956736901670028,0
13,0.3481749687358485,0.5600634235943163,0.7314279598128297,0.38157141418444396,0.0,0.4124725439385677,0.5848035476425733,0.4485533173347483,0.37037082931697685,0.3952628449735311,0.5299992933352178,0.6321632020469774,0.0,0.23841059602649012,0.471527712846922,0.5113278732058567,0.32737967507804094,0.5173365316793449,0.45007049940887134,0.4584042843623339,0.49476515163126716,0.0,0.5342682637491357,0.5738973697844714,0.5594480917305533,0.4009168764829246,0.5185185185185185,0.4841956865800252,0.0,0.48725983279946167,0.2871598179189439,0.221819576023905,0.4142100225102665,0.7301062430055721,0.3741778484321046,0.0,0.8953668936555484,0.9861753122936036,1.0,0.956736901670028,0
14,0.5764572404191973,0.8408921900777159,0.8372760029994721,0.38157141418444396,0.1646584390020874,0.4568452430210133,0.5428835233189813,0.6368553053420507,0.2388762926193065,0.29330505070495083,0.5198044607522088,0.7432136326368419,0.33333333333333337,0.27814569536423844,0.5619103072781974,0.6769066733856975,0.44432257867347535,0.73654671723651,0.7298104988036804,0.8074051940631027,0.8567672029633342,0.25984142030594476,0.37138113362222896,0.8418495560654015,0.4339390399361412,0.4500375062512155,0.7777777777777778,0.5098237707602261,0.311765953881872,0.4516921683361663,0.6044631095163144,0.3300222298724485,0.5155837005978722,0.7808680313614758,0.42832671234819203,0.312052458631229,0.760463375167352,0.8178861517553216,0.8305839999999999,0.7651423368784551,0
15,0.28325816747135235,0.189051195566786,0.27909200099982406,0.38157141418444396,0.26137897928735515,0.37774956379067764,0.3419951893353394,0.40701658638889937,0.2761797267256467,0.4217785510543521,0.2699081596571738,0.0,0.0,0.1589403973509934,0.0,0.0,0.25984142030594476,0.2626180088561292,0.0,0.0,0.0,0.25984142030594476,0.35674438622866234,0.4442550414969336,0.4339390399361412,0.5194162998720417,0.888888888888889,0.27474755065044204,0.0,0.0,0.17110135536950796,0.20894311106684452,0.43306317157730334,0.3965308253687864,0.35485514007683333,0.705988655588012,0.943646215193165,1.0,1.0,0.7836530520450949,0
16,0.5147142492000893,0.6242332940780775,0.47724060861956785,0.38157141418444396,0.3871670992515605,0.40173414401982116,0.0,0.4211322372597996,0.258871853751128,0.35521633876011366,0.24127185806895643,0.0,0.0,0.2185430463576159,0.40107239119071786,0.1748716728094732,0.25984142030594476,0.47765004324915294,0.47339304399282217,0.5382276076913721,0.573749370623512,0.0,0.40484977036919045,0.4134677015067552,0.5794450986730105,0.509206774400465,0.8148148148148149,0.30819664783945916,0.0,0.0,0.19782090993704254,0.20723862807132282,0.40410327987973677,0.4201382397415075,0.3507285433461633,0.6576742264057777,0.9559813047205338,1.0,1.0,0.8673186837103349,0
17,0.4085289703216219,0.7232838542802121,0.6012854886644342,0.38157141418444396,0.2992042402942877,0.3629203332139735,0.0,0.3403315311111727,0.25255536921921173,0.30204689454617534,0.24127185806895643,0.0,0.0,0.18543046357615897,0.40107239119071786,0.1748716728094732,0.25984142030594476,0.5980737702087688,0.5936597557390767,0.6528542332792568,0.6693763178015513,0.0,0.37138113362222896,0.4101403899300767,0.6632990572287158,0.3219906695741002,0.6666666666666666,0.0,0.0,0.0,0.18973741281945047,0.1886947109551825,0.3287587127342843,0.41090995216143605,0.18334613733352195,0.545939436175006,1.0,1.0,1.0,0.87399033676238,0
18,0.21356177054395944,0.189051195566786,0.3516338869169593,0.38157141418444396,0.26137897928735515,0.3629203332139735,0.3419951893353394,0.40909323757237703,0.26489427653924,0.41092614397757243,0.2699081596571738,0.0,0.0,0.1589403973509934,0.0,0.0,0.25984142030594476,0.22950896499589446,0.10061734859965192,0.16044927448217405,0.0,0.0,0.3536688505475013,0.42968593270856703,0.4044255635612559,0.5130355405279615,0.888888888888889,0.2814706445123001,0.0,0.0,0.1761366113322679,0.2127676189399848,0.43306317157730334,0.39562130118916805,0.3507285433461633,0.7572642876389164,0.943646215193165,1.0,1.0,0.7898889888422975,0
19,0.3481749687358485,0.45564027652836764,0.40252031851823106,0.38157141418444396,0.32931687800417475,0.35299946911340224,0.0,0.40909323757237703,0.2459060632144944,0.34248650810804954,0.24127185806895643,0.0,0.0,0.2185430463576159,0.40107239119071786,0.0,0.25984142030594476,0.2625485148044972,0.2543914215297714,0.2693405777541927,0.27969118965584444,0.0,0.38231032271888726,0.3727187416555604,0.459905879595677,0.49338627125123763,0.8148148148148149,0.2620090988867217,0.0,0.0,0.18973741281945047,0.18883638708626876,0.40410327987973677,0.4085835624665933,0.3507285433461633,0.6576742264057777,0.9621889562043089,1.0,1.0,0.8606810696304467,0
20,0.6660347547556064,0.7232838542802121,0.8268089556859247,0.6524779401948105,0.6753574434489338,0.7411210155815808,0.7605904921522783,0.6026545971741352,0.32615809776635324,0.5932875378511884,0.820991654981093,1.0,0.33333333333333337,1.0,0.2526597740964282,0.4582934316063413,0.676747385158695,0.6692211773068829,0.605561654355297,0.612334025103966,0.5476058034133622,0.3273796750780409,0.45138242196542416,0.9510101049426047,0.6969399765785513,0.6680910613422945,0.037037037037037056,0.5540166575554965,0.0,0.5404330514053366,0.635646396643141,0.3130518018595523,0.5512508065513215,0.7373223359407908,0.5483354958016173,0.6789280147482434,0.5160959806593912,0.0,1.0,0.6713233847448528,0
21,0.3390081792216724,0.6674165735606047,0.7447295556130372,0.38157141418444396,0.0,0.4114738171636332,0.5848035476425733,0.453650950521625,0.3733578198372466,0.3966745099739392,0.5299992933352178,0.6321632020469774,0.0,0.2185430463576159,0.4591132784909362,0.5113278732058567,0.32737967507804094,0.534116848235137,0.4815622636714395,0.5076297915119465,0.5714272907505765,0.0,0.5396516818374092,0.5134817829063447,0.5594480917305533,0.3995117824460106,0.5555555555555556,0.34743194668707517,0.0,0.48309501513425546,0.2674272457575572,0.21898127057866693,0.40410327987973677,0.7108597174920561,0.3704728739093609,0.0,0.9253432476426221,0.9861753122936036,1.0,0.9638589834738324,0
22,0.3951248052734828,0.5297288854855575,0.7575722441646456,0.38157141418444396,0.0,0.4094616881032861,0.5848035476425733,0.4619009517654423,0.37037082931697685,0.39596993564884764,0.5299992933352178,0.6321632020469774,0.0,0.2185430463576159,0.471527712846922,0.5113278732058567,0.32737967507804094,0.5131127458270373,0.4479404838755514,0.4516043569064669,0.4996742993756735,0.0,0.5462334485738768,0.5093520427560724,0.5676163694233989,0.3999812444319133,0.5555555555555556,0.3526741664629429,0.0,0.48309501513425546,0.2674272457575572,0.22181890835050427,0.40410327987973677,0.7087055215979694,0.3666922746670442,0.0,0.9253432476426221,0.9861753122936036,1.0,0.9638589834738324,0
23,0.36518549075985857,0.5297288854855575,0.7314279598128297,0.38157141418444396,0.0,0.4124725439385677,0.5848035476425733,0.4485533173347483,0.37037082931697685,0.39596993564884764,0.5299992933352178,0.6321632020469774,0.0,0.23841059602649012,0.471527712846922,0.5113278732058567,0.32737967507804094,0.5021042332099828,0.43402466290265945,0.45360563981471697,0.4970979259788977,0.4721631957086834,0.52598369671633,0.5229804532890292,0.5594480917305533,0.3980967347610687,0.5185185185185185,0.3511923247568016,0.0,0.48725983279946167,0.2871598179189439,0.21891083574597128,0.4142100225102665,0.7105638257458514,0.3741778484321046,0.0,0.9192952717605926,0.9861753122936036,1.0,0.956736901670028,0
24,0.38806749109712096,0.5376364525738432,0.7314279598128297,0.38157141418444396,0.0,0.4114738171636332,0.5848035476425733,0.4682948555813538,0.3733578198372466,0.39737659021757854,0.5299992933352178,0.6321632020469774,0.0,0.22516556291390732,0.4591132784909362,0.518056643173885,0.32737967507804094,0.5105153104288725,0.45068592228810583,0.46554421608548463,0.5111208503550474,0.0,0.5526603140395793,0.5126379227096418,0.5635618283766525,0.40461643386090435,0.5555555555555556,0.5260157451604264,0.0,0.48309501513425546,0.2674272457575572,0.21941468406658637,0.4142100225102665,0.7075235897603478,0.3741778484321046,0.0,0.8776956936324319,0.9861753122936036,1.0,0.956736901670028,0
25,0.3951248052734828,0.4662403411734185,0.7314279598128297,0.38157141418444396,0.0,0.4124725439385677,0.5848035476425733,0.4502653694929183,0.37037082931697685,0.39596993564884764,0.5299992933352178,0.6321632020469774,0.0,0.23841059602649012,0.471527712846922,0.5113278732058567,0.32737967507804094,0.5045817924244106,0.43967625154907214,0.4526638431517121,0.46916956428927775,0.0,0.5356242803869379,0.5323342256907433,0.5635618283766525,0.4032370489488562,0.5185185185185185,0.502541281707902,0.0,0.48725983279946167,0.2871598179189439,0.21968926668693434,0.4142100225102665,0.7114680856473015,0.3741778484321046,0.0,0.8835600107875904,0.9861753122936036,1.0,0.9496499905689125,0
26,0.3390081792216724,0.5874260201545572,0.7447295556130372,0.38157141418444396,0.0,0.4124725439385677,0.5848035476425733,0.4468280952211214,0.37037082931697685,0.39596993564884764,0.5299992933352178,0.6321632020469774,0.0,0.23841059602649012,0.4591132784909362,0.5113278732058567,0.32737967507804094,0.5170499185837396,0.4556942237614823,0.4678172785060365,0.5191045042793138,0.0,0.5329053285842499,0.523436752819809,0.5676163694233989,0.40013748712141023,0.5185185185185185,0.4847170282334341,0.0,0.48725983279946167,0.2871598179189439,0.21842508728658183,0.4142100225102665,0.7110710306293682,0.3741778484321046,0.0,0.8953668936555484,0.9861753122936036,1.0,0.956736901670028,0
27,0.40193864094697795,0.5453180111445977,0.7447295556130372,0.38157141418444396,0.0,0.4114738171636332,0.5848035476425733,0.45863652500317914,0.3733578198372466,0.39737659021757854,0.5299992933352178,0.6321632020469774,0.0,0.22516556291390732,0.4591132784909362,0.518056643173885,0.32737967507804094,0.5096128499371207,0.44813948011846483,0.4395667009524007,0.48763141738367316,0.0,0.5449297838356745,0.510565148783312,0.5635618283766525,0.402929234288049,0.5555555555555556,0.4716064757058407,0.0,0.48309501513425546,0.2674272457575572,0.22384652036768543,0.4142100225102665,0.7075626000246743,0.3741778484321046,0.0,0.9013095749496736,0.9861753122936036,1.0,0.956736901670028,0
28,0.36518549075985857,0.5376364525738432,0.7314279598128297,0.38157141418444396,0.0,0.4124725439385677,0.5848035476425733,0.4502653694929183,0.37037082931697685,0.39596993564884764,0.5299992933352178,0.6321632020469774,0.0,0.23841059602649012,0.471527712846922,0.5113278732058567,0.32737967507804094,0.5155579880503891,0.45058756756354934,0.46306844281620774,0.5133495420613602,0.0,0.5356242803869379,0.5384741149480328,0.5716137995035957,0.40107239119071786,0.5185185185185185,0.48614496559644704,0.0,0.48725983279946167,0.2871598179189439,0.22235420400199074,0.4142100225102665,0.7117821068585738,0.3741778484321046,0.0,0.8953668936555484,0.9861753122936036,1.0,0.956736901670028,0
